timestamp,pid,rss_kb,mem_pct,cpu_pct
18:26:04,10002,2660,0.0,0.4
18:26:05,10867,2480,0.0,0.0
18:26:06,10002,2648,0.0,0.4
18:26:07,10867,2528,0.0,0.0
18:26:08,10002,2660,0.0,0.8
18:26:09,10867,2544,0.0,0.0
18:26:10,10002,2672,0.0,1.0
18:26:11,10867,2560,0.0,0.0
18:26:12,10002,2676,0.0,1.0
18:26:13,10867,2560,0.0,0.0
18:26:14,10002,2656,0.0,2.2
18:26:16,10867,2560,0.0,0.0
18:26:16,10002,2660,0.0,3.1
18:26:18,10867,2560,0.0,0.0
18:26:18,10002,2652,0.0,4.9
18:26:20,10867,2560,0.0,0.0
18:26:20,10002,2664,0.0,5.8
18:26:22,10002,2584,0.0,3.3
18:26:22,10867,2560,0.0,0.0
18:26:24,10002,2612,0.0,0.9
18:26:24,10867,2368,0.0,0.3
18:26:26,10002,2676,0.0,0.0
18:26:26,10867,2368,0.0,0.7
18:26:28,10002,2676,0.0,0.0
18:26:28,10867,2352,0.0,0.3
18:26:30,10002,2668,0.0,0.0
18:26:31,10867,2352,0.0,0.3
18:26:32,10002,2676,0.0,0.0
18:26:33,10867,2368,0.0,0.1
18:26:34,10002,2668,0.0,0.0
18:26:35,10867,2368,0.0,0.0
18:26:36,10002,2660,0.0,0.0
18:26:37,10867,2368,0.0,0.0
18:26:39,10002,2668,0.0,0.0
18:26:39,10867,2400,0.0,0.0
18:26:41,10002,2636,0.0,0.0
18:26:41,10867,2400,0.0,0.0
18:26:43,10002,2644,0.0,0.0
18:26:44,10867,2416,0.0,0.0
18:26:45,10002,2640,0.0,0.0
18:26:46,10867,2416,0.0,0.0
18:26:47,10002,2640,0.0,0.1
18:26:48,10867,2416,0.0,0.0
18:26:49,10002,2648,0.0,0.1
18:26:50,10867,2416,0.0,0.0
18:26:51,10002,2660,0.0,0.2
18:26:52,10867,2416,0.0,0.0
18:26:53,10002,2656,0.0,0.5
18:26:54,10867,2416,0.0,0.0
18:26:55,10002,2644,0.0,0.6
18:26:56,10867,2416,0.0,0.0
18:26:57,10002,2648,0.0,0.8
18:26:59,10867,2432,0.0,0.0
18:26:59,10002,2648,0.0,1.1
18:27:01,10867,2432,0.0,0.0
18:27:01,10002,2660,0.0,2.2
18:27:03,10867,2432,0.0,0.0
18:27:03,10002,2648,0.0,2.4
18:27:05,10867,2416,0.0,0.0
18:27:05,10002,2600,0.0,5.3
18:27:07,10867,2432,0.0,0.0
18:27:07,10002,2640,0.0,5.5
18:27:09,10002,2500,0.0,0.0
18:27:10,10867,2448,0.0,0.0
18:27:12,10002,2600,0.0,0.0
18:27:12,10867,2368,0.0,0.4
18:27:14,10002,2580,0.0,0.0
18:27:14,10867,2384,0.0,0.4
18:27:16,10002,2588,0.0,0.0
18:27:16,10867,2384,0.0,0.2
18:27:18,10002,2588,0.0,0.0
18:27:18,10867,2384,0.0,0.1
18:27:20,10002,2580,0.0,0.0
18:27:20,10867,2384,0.0,0.1
18:27:22,10002,2596,0.0,0.0
18:27:22,10867,2384,0.0,0.0
18:27:24,10002,2600,0.0,0.0
18:27:25,10867,2384,0.0,0.0
18:27:26,10002,2600,0.0,0.0
18:27:27,10867,2384,0.0,0.0
18:27:28,10002,2616,0.0,0.0
18:27:29,10867,2384,0.0,0.0
18:27:30,10002,2684,0.0,0.0
18:27:31,10867,2384,0.0,0.0
18:27:32,10002,2600,0.0,0.1
18:27:33,10867,2384,0.0,0.0
18:27:34,10002,2596,0.0,0.1
18:27:35,10867,2368,0.0,0.0
18:27:36,10002,2604,0.0,0.3
18:27:38,10867,2368,0.0,0.0
18:27:38,10002,2612,0.0,0.4
18:27:40,10867,2368,0.0,0.0
18:27:40,10002,2596,0.0,0.5
18:27:42,10867,2368,0.0,0.0
18:27:42,10002,2596,0.0,0.7
18:27:44,10867,2368,0.0,0.0
18:27:45,10002,2596,0.0,1.3
18:27:46,10867,2368,0.0,0.0
18:27:47,10002,2564,0.0,1.6
18:27:48,10867,2368,0.0,0.0
18:27:49,10002,2608,0.0,3.4
18:27:51,10867,2368,0.0,0.0
18:27:51,10002,2588,0.0,6.3
18:27:53,10867,2368,0.0,0.1
18:27:53,10002,2596,0.0,6.1
18:27:55,10002,2524,0.0,0.0
18:27:55,10867,2368,0.0,0.6
18:27:57,10002,2604,0.0,0.0
18:27:57,10867,2368,0.0,0.3
18:27:59,10002,2600,0.0,0.0
18:27:59,10867,2368,0.0,0.4
18:28:01,10002,2596,0.0,0.0
18:28:01,10867,2384,0.0,0.3
18:28:03,10002,2592,0.0,0.0
18:28:03,10867,2384,0.0,0.3
18:28:05,10002,2612,0.0,0.0
18:28:06,10867,2384,0.0,0.1
18:28:07,10002,2600,0.0,0.0
18:28:08,10867,2384,0.0,0.0
18:28:09,10002,2588,0.0,0.0
18:28:10,10867,2384,0.0,0.0
18:28:11,10002,2592,0.0,0.0
18:28:12,10867,2384,0.0,0.0
18:28:13,10002,2588,0.0,0.0
18:28:14,10867,2384,0.0,0.0
18:28:16,10002,2600,0.0,0.0
18:28:16,10867,2384,0.0,0.0
18:28:18,10002,2588,0.0,0.0
18:28:18,10867,2384,0.0,0.0
18:28:20,10002,2596,0.0,0.0
18:28:21,10867,2384,0.0,0.0
18:28:22,10002,2600,0.0,0.1
18:28:23,10867,2384,0.0,0.0
18:28:24,10002,2588,0.0,0.1
18:28:25,10867,2384,0.0,0.0
18:28:26,10002,2592,0.0,0.3
18:28:27,10867,2384,0.0,0.0
18:28:28,10002,2604,0.0,0.3
18:28:29,10867,2384,0.0,0.0
18:28:30,10002,2596,0.0,0.6
18:28:31,10867,2384,0.0,0.0
18:28:32,10002,2592,0.0,0.6
18:28:34,10867,2384,0.0,0.0
18:28:34,10002,2588,0.0,1.3
18:28:36,10867,2384,0.0,0.0
18:28:36,10002,2596,0.0,1.3
18:28:38,10867,2384,0.0,0.0
18:28:38,10002,2604,0.0,1.6
18:28:40,10867,2384,0.0,0.0
18:28:40,10002,2604,0.0,2.4
18:28:42,10867,2384,0.0,0.0
18:28:42,10002,2592,0.0,5.0
18:28:44,10867,2384,0.0,0.0
18:28:44,10002,2596,0.0,5.5
18:28:47,10002,2524,0.0,3.9
18:28:46,10867,2384,0.0,0.0
18:28:49,10002,2676,0.0,0.0
18:28:49,10867,2384,0.0,0.7
18:28:51,10002,2604,0.0,0.0
18:28:51,10867,2384,0.0,0.6
18:28:53,10002,2608,0.0,0.0
18:28:53,10867,2384,0.0,0.1
18:28:55,10002,2592,0.0,0.0
18:28:55,10867,2384,0.0,0.1
18:28:57,10002,2608,0.0,0.0
18:28:57,10867,2384,0.0,0.1
18:28:59,10002,2596,0.0,0.0
18:28:59,10867,2384,0.0,0.1
18:29:01,10002,2592,0.0,0.0
18:29:01,10867,2384,0.0,0.0
18:29:03,10002,2584,0.0,0.0
18:29:04,10867,2384,0.0,0.0
18:29:05,10002,2592,0.0,0.0
18:29:06,10867,2384,0.0,0.0
18:29:07,10002,2592,0.0,0.0
18:29:08,10867,2384,0.0,0.0
18:29:09,10002,2592,0.0,0.1
18:29:10,10867,2384,0.0,0.0
18:29:11,10002,2604,0.0,0.1
18:29:12,10867,2384,0.0,0.0
18:29:13,10002,2584,0.0,0.1
18:29:14,10867,2384,0.0,0.0
18:29:15,10002,2592,0.0,0.1
18:29:17,10867,2384,0.0,0.0
18:29:17,10002,2584,0.0,0.3
18:29:19,10867,2384,0.0,0.0
18:29:19,10002,2592,0.0,0.6
18:29:21,10867,2384,0.0,0.0
18:29:22,10002,2596,0.0,0.7
18:29:23,10867,2384,0.0,0.0
18:29:24,10002,2592,0.0,1.2
18:29:25,10867,2384,0.0,0.0
18:29:26,10002,2592,0.0,2.1
18:29:27,10867,2384,0.0,0.0
18:29:28,10002,2592,0.0,1.6
18:29:29,10867,2384,0.0,0.0
18:29:30,10002,2600,0.0,2.8
18:29:32,10867,2384,0.0,0.0
18:29:32,10002,2596,0.0,5.2
18:29:34,10867,2384,0.0,0.0
18:29:34,10002,2748,0.0,6.2
18:29:36,10002,2528,0.0,0.0
18:29:36,10867,2400,0.0,0.6
18:29:38,10002,2600,0.0,0.0
18:29:38,10867,2400,0.0,0.4
18:29:40,10002,2604,0.0,0.0
18:29:40,10867,2400,0.0,0.2
18:29:42,10002,2584,0.0,0.0
18:29:42,10867,2400,0.0,0.1
18:29:44,10002,2592,0.0,0.0
18:29:44,10867,2384,0.0,0.1
18:29:46,10002,2568,0.0,0.0
18:29:47,10867,2368,0.0,0.1
18:29:48,10002,2576,0.0,0.0
18:29:49,10867,2368,0.0,0.1
18:29:50,10002,2584,0.0,0.0
18:29:51,10867,2368,0.0,0.1
18:29:52,10002,2580,0.0,0.0
18:29:53,10867,2368,0.0,0.0
18:29:54,10002,2576,0.0,0.0
18:29:55,10867,2336,0.0,0.0
18:29:56,10002,2572,0.0,0.0
18:29:57,10867,2320,0.0,0.0
18:29:58,10002,2532,0.0,0.0
18:29:59,10867,2224,0.0,0.0
18:30:01,10002,2440,0.0,0.1
18:30:02,10867,2016,0.0,0.0
18:30:03,10002,2400,0.0,0.1
18:30:04,10867,2016,0.0,0.0
18:30:05,10002,2260,0.0,0.2
18:30:06,10867,1952,0.0,0.0
18:30:07,10002,2272,0.0,0.3
18:30:08,10867,1776,0.0,0.0
18:30:09,10002,2252,0.0,0.4
18:30:10,10867,1632,0.0,0.0
18:30:11,10002,2352,0.0,0.6
18:30:12,10867,896,0.0,0.0
18:30:13,10002,2412,0.0,2.2
18:30:15,10867,976,0.0,0.0
18:30:15,10002,2380,0.0,2.2
18:30:17,10867,1616,0.0,0.0
18:30:17,10002,2372,0.0,3.6
18:30:19,10002,2232,0.0,6.0
18:30:19,10867,1920,0.0,0.5
18:30:21,10002,2180,0.0,0.0
18:30:21,10867,1952,0.0,0.8
18:30:23,10002,1808,0.0,0.0
18:30:24,10867,2000,0.0,0.5
18:30:25,10002,1808,0.0,0.0
18:30:26,10867,1808,0.0,0.3
18:30:28,10002,1808,0.0,0.0
18:30:28,10867,1664,0.0,0.0
18:30:30,10002,1828,0.0,0.0
18:30:30,10867,1760,0.0,0.0
18:30:32,10002,1872,0.0,0.1
18:30:33,10867,1936,0.0,0.0
18:30:34,10002,1808,0.0,0.0
18:30:35,10867,1136,0.0,0.0
18:30:36,10002,1808,0.0,0.1
18:30:37,10867,992,0.0,0.0
18:30:38,10002,1808,0.0,0.1
18:30:39,10867,864,0.0,0.0
18:30:40,10002,2420,0.0,0.4
18:30:42,10867,864,0.0,0.0
18:30:42,10002,1876,0.0,1.3
18:30:44,10867,1024,0.0,0.0
18:30:44,10002,2280,0.0,1.6
18:30:46,10867,864,0.0,0.0
18:30:47,10002,2404,0.0,4.3
18:30:49,10002,2220,0.0,4.2
18:30:49,10867,2000,0.0,1.0
18:30:51,10002,2276,0.0,0.0
18:30:51,10867,1936,0.0,0.4
18:30:53,10002,1808,0.0,0.0
18:30:53,10867,1840,0.0,0.2
18:30:55,10002,1852,0.0,0.0
18:30:55,10867,1872,0.0,0.1
18:30:57,10002,1872,0.0,0.0
18:30:58,10867,1824,0.0,0.0
18:30:59,10002,1812,0.0,0.0
18:31:00,10867,1760,0.0,0.0
18:31:01,10002,1996,0.0,0.2
18:31:02,10867,864,0.0,0.0
18:31:03,10002,2376,0.0,1.7
18:31:05,10002,2480,0.0,3.7
18:31:05,10867,1984,0.0,0.3
18:31:07,10002,1808,0.0,0.0
18:31:08,10867,1872,0.0,0.2
18:31:10,10002,1808,0.0,0.0
18:31:10,10867,1856,0.0,0.1
18:31:12,10002,1816,0.0,0.0
18:31:12,10867,1920,0.0,0.0
18:31:14,10002,1856,0.0,0.0
18:31:15,10867,1872,0.0,0.0
18:31:16,10002,2380,0.0,0.0
18:31:17,10867,1984,0.0,0.0
18:31:18,10002,2408,0.0,0.0
18:31:19,10867,2112,0.0,0.0
18:31:20,10002,2416,0.0,0.0
18:31:21,10867,2112,0.0,0.0
18:31:22,10002,2428,0.0,0.1
18:31:23,10867,2112,0.0,0.0
18:31:24,10002,2432,0.0,0.1
18:31:25,10867,2112,0.0,0.0
18:31:26,10002,2432,0.0,0.2
18:31:27,10867,2160,0.0,0.0
18:31:28,10002,2428,0.0,0.3
18:31:30,10867,2160,0.0,0.0
18:31:30,10002,2428,0.0,0.6
18:31:32,10867,2160,0.0,0.0
18:31:32,10002,2436,0.0,1.2
18:31:34,10867,2160,0.0,0.0
18:31:34,10002,2432,0.0,1.4
18:31:36,10867,2160,0.0,0.0
18:31:37,10002,2436,0.0,2.1
18:31:38,10867,2160,0.0,0.0
18:31:39,10002,2432,0.0,2.1
18:31:40,10867,2160,0.0,0.0
18:31:41,10002,2452,0.0,3.6
18:31:42,10867,2160,0.0,0.0
18:31:43,10002,2464,0.0,2.8
18:31:45,10867,2192,0.0,0.0
18:31:45,10002,2456,0.0,6.3
18:31:47,10002,2380,0.0,0.0
18:31:47,10867,2192,0.0,0.4
18:31:49,10002,2396,0.0,0.0
18:31:49,10867,2192,0.0,0.6
18:31:51,10002,2460,0.0,0.0
18:31:51,10867,2192,0.0,0.4
18:31:53,10002,2456,0.0,0.0
18:31:53,10867,2192,0.0,0.3
18:31:55,10002,2460,0.0,0.0
18:31:55,10867,2192,0.0,0.1
18:31:57,10002,2468,0.0,0.0
18:31:58,10867,2192,0.0,0.1
18:31:59,10002,2464,0.0,0.0
18:32:00,10867,2192,0.0,0.0
18:32:01,10002,2488,0.0,0.0
18:32:02,10867,2192,0.0,0.0
18:32:03,10002,2464,0.0,0.0
18:32:04,10867,2192,0.0,0.0
18:32:05,10002,2492,0.0,0.0
18:32:06,10867,2128,0.0,0.0
18:32:07,10002,2432,0.0,0.0
18:32:08,10867,2000,0.0,0.0
18:32:09,10002,2420,0.0,0.0
18:32:10,10867,2016,0.0,0.0
18:32:11,10002,2416,0.0,0.1
18:32:12,10867,2016,0.0,0.0
18:32:14,10002,2428,0.0,0.1
18:32:15,10867,1936,0.0,0.0
18:32:16,10002,2424,0.0,0.2
18:32:17,10867,2048,0.0,0.0
18:32:18,10002,2392,0.0,0.3
18:32:19,10867,1888,0.0,0.0
18:32:20,10002,2372,0.0,0.4
18:32:21,10867,1664,0.0,0.0
18:32:22,10002,2276,0.0,0.5
18:32:23,10867,864,0.0,0.0
18:32:24,10002,2356,0.0,0.8
18:32:25,10867,864,0.0,0.0
18:32:26,10002,2368,0.0,1.8
18:32:28,10867,864,0.0,0.0
18:32:28,10002,2436,0.0,4.1
18:32:30,10867,864,0.0,0.0
18:32:30,10002,2432,0.0,5.8
18:32:32,10002,2216,0.0,2.2
18:32:32,10867,2000,0.0,0.8
18:32:34,10002,2272,0.0,0.0
18:32:34,10867,2080,0.0,0.8
18:32:36,10002,1824,0.0,0.0
18:32:37,10867,1728,0.0,0.2
18:32:38,10002,1808,0.0,0.0
18:32:39,10867,1088,0.0,0.0
18:32:41,10002,1788,0.0,0.0
18:32:42,10867,1040,0.0,0.0
18:32:43,10002,1792,0.0,0.0
18:32:44,10867,832,0.0,0.0
18:32:45,10002,2276,0.0,0.4
18:32:47,10002,2408,0.0,3.4
18:32:47,10867,1984,0.0,0.6
18:32:49,10002,2008,0.0,0.0
18:32:51,11322,86944,0.5,11.8
18:32:53,11322,86208,0.5,12.4
18:32:55,11322,86416,0.5,9.0
18:32:58,11322,86048,0.5,9.9
18:33:00,11322,89504,0.5,10.0
18:33:02,11322,86848,0.5,11.5
18:33:04,11322,88688,0.5,11.1
18:33:06,11322,87072,0.5,11.6
18:33:08,11322,135952,0.8,17.9
18:33:10,11322,218160,1.3,20.4
18:33:12,11322,219152,1.3,20.4
18:33:15,11322,223392,1.3,17.5
18:33:17,11322,234864,1.4,19.6
18:33:19,11322,237952,1.4,25.9
18:33:21,11322,238528,1.4,19.1
18:33:23,11322,243424,1.5,27.0
18:33:25,11322,261584,1.6,25.5
18:33:27,11322,262000,1.6,22.9
18:33:29,11322,270960,1.6,23.7
18:33:31,11322,273488,1.6,20.5
18:33:33,11322,273488,1.6,20.6
18:33:35,11322,273728,1.6,25.2
18:33:37,11322,288880,1.7,26.7
18:33:39,11322,301168,1.8,20.7
18:33:41,11322,301648,1.8,19.6
18:33:43,11322,301840,1.8,16.2
18:33:45,11322,303600,1.8,13.4
18:33:47,11322,303888,1.8,23.9
18:33:49,11322,304656,1.8,9.9
18:33:52,11322,304752,1.8,11.2
18:33:54,11322,304800,1.8,8.8
18:33:56,11322,304752,1.8,9.3
18:33:58,11322,232464,1.4,8.8
18:34:00,11322,228320,1.4,9.3
18:34:02,11322,117184,0.7,9.0
18:34:04,11322,115792,0.7,8.5
18:34:06,11322,97392,0.6,8.8
18:34:08,11322,96960,0.6,9.3
18:34:10,11322,96064,0.6,8.9
18:34:12,11322,98032,0.6,9.4
18:34:14,11322,100464,0.6,12.9
18:34:16,11322,91072,0.5,13.6
18:34:18,11322,91152,0.5,11.3
18:34:20,11322,90080,0.5,13.9
18:34:23,11322,162016,1.0,12.0
18:34:25,11322,117248,0.7,10.6
18:34:27,11322,94160,0.6,12.6
18:34:29,11322,93568,0.6,11.7
18:34:31,11322,93728,0.6,11.0
18:34:33,11322,87536,0.5,10.2
18:34:35,11322,88384,0.5,11.3
18:34:37,11322,141536,0.8,16.0
18:34:39,11322,143312,0.9,17.7
18:34:41,11322,146144,0.9,18.7
18:34:43,11322,147488,0.9,22.7
18:34:45,11322,149648,0.9,21.2
18:34:47,11322,151904,0.9,22.3
18:34:50,11322,154176,0.9,15.6
18:34:52,11322,156640,0.9,20.0
18:34:54,11322,232304,1.4,19.9
18:34:56,11322,233552,1.4,17.1
18:34:58,11322,242848,1.4,24.2
18:35:00,11322,267376,1.6,26.5
18:35:02,11322,289824,1.7,27.7
18:35:04,11322,293424,1.7,18.1
18:35:06,11322,296032,1.8,19.6
18:35:08,11322,296384,1.8,26.4
18:35:10,11322,296816,1.8,21.5
18:35:12,11322,299056,1.8,18.0
18:35:14,11322,299296,1.8,20.7
18:35:17,11322,299232,1.8,20.6
18:35:19,11322,299344,1.8,28.0
18:35:21,11322,300160,1.8,18.0
