timestamp,pid,rss_kb,mem_pct,cpu_pct
15:22:16,85584,4432,0.0,0.5
15:22:18,85584,234352,1.4,35.9
15:22:20,85584,255520,1.5,2.3
15:22:22,85584,255536,1.5,0.0
15:22:24,85584,198720,1.2,0.9
15:22:26,85584,198816,1.2,0.0
15:22:28,85584,198624,1.2,0.0
15:22:30,85584,198672,1.2,0.0
15:22:32,85584,198672,1.2,0.4
15:22:34,85584,198768,1.2,0.4
15:22:36,85584,198784,1.2,1.3
15:22:38,85584,200480,1.2,0.4
15:22:40,85584,200480,1.2,0.2
15:22:42,85584,200480,1.2,0.3
15:22:44,85584,200480,1.2,0.3
15:22:46,85584,200480,1.2,0.2
15:22:48,85584,200464,1.2,0.2
15:22:50,85584,243216,1.4,27.9
15:22:52,85584,243488,1.5,1.7
15:22:54,85584,243488,1.5,0.9
15:22:56,85584,243488,1.5,1.0
15:22:58,85584,243488,1.5,0.8
15:23:00,85584,243440,1.5,0.3
15:23:02,85584,243440,1.5,0.1
15:23:04,85584,243440,1.5,0.2
15:23:06,85584,243440,1.5,0.8
15:23:08,85584,243344,1.5,0.3
15:23:10,85584,243840,1.5,1.2
15:23:12,85584,243840,1.5,0.2
15:23:14,85584,243840,1.5,0.2
15:23:16,85584,243840,1.5,0.2
15:23:18,85584,243888,1.5,1.4
15:23:20,85584,243984,1.5,0.3
15:23:22,85584,243984,1.5,0.2
15:23:24,85584,243984,1.5,0.2
15:23:26,85584,243984,1.5,0.1
15:23:28,85584,243984,1.5,0.1
15:23:30,85584,243984,1.5,0.1
15:23:32,85584,245696,1.5,1.8
15:23:34,DONE,0,0,0
